SA2_MAIN16,dist,duration,n_mesh_blocks
212011290,15732.061983848693,24.802857142857142,105
212011291,4147.1068557286635,8.846551724137932,174
212011292,2105.565109549659,5.874691358024691,324
212021293,1879.9772204471228,4.073144876325088,283
212021294,4176.542493477633,8.227083333333333,240
212021295,2797.5815428862215,6.221678321678322,143
212021297,4722.186244214396,8.231496062992125,127
212021299,4740.246359140148,8.663440860215054,93
212021453,3962.283588127225,7.369767441860465,129
212021454,3956.02041541964,7.458278145695364,151
212021455,2667.1634305103416,5.877443609022556,133
212021456,2237.480520682164,5.830952380952381,168
212031300,3505.913784685917,7.687649402390438,251
212031301,2035.9402116048802,5.861244019138756,209
212031302,5098.183086778365,10.476404494382022,178
212031303,4961.1540825565935,11.655,100
212031304,5011.692018423537,9.509701492537314,134
212031305,5357.157409237003,9.732921810699589,243
212031306,6682.102227992792,12.129166666666666,120
212031308,10730.352705474523,15.617894736842105,95
212031457,4180.438326221897,9.105128205128205,117
212031458,4391.197113400673,8.72536231884058,138
212041309,2979.7620798919597,5.956589147286822,129
212041310,2460.5625560735657,4.490625,160
212041311,1449.0620562519741,3.2609900990099008,505
212041312,2188.516056671994,5.323735408560311,257
212041313,2872.0845336373914,5.864705882352941,119
212041314,1513.0337566069034,4.645104895104895,286
212041316,3446.156190834898,6.84578313253012,83
212041317,4203.077849396132,7.162650602409639,249
212041318,2970.0304322150205,6.207258064516129,124
212041459,3410.9628611170883,6.076470588235294,153
212041460,2837.1839909364767,6.756585365853659,205
212051319,2050.6510810252535,4.182378854625551,227
212051320,1174.7636330350178,2.8540772532188843,233
212051321,1476.8003631420013,3.900469483568075,213
212051322,1569.8803703745566,4.267083333333333,240
212051323,3051.4039240608477,5.995555555555556,180
212051324,2869.0175065456124,5.523046875,256
212051325,4194.106542243529,7.342600896860986,223
212051326,2156.6789037772473,3.9987220447284346,313
212051327,3664.1766449938737,7.572413793103448,203
213011328,1654.1969199262753,4.374257425742575,101
213011329,1356.3593376923607,3.823529411764706,102
213011330,1784.2972010099818,4.45916955017301,289
213011331,1922.4720960076959,5.741573033707866,89
213011332,2099.267326514454,5.710897435897436,156
213011333,2694.4092338950827,6.8375,144
213011334,1368.3975519022258,2.8022727272727272,220
213011335,939.2250124646771,2.8554945054945056,182
213011336,1044.023832672776,2.8214814814814813,135
213011337,1475.1700255470273,3.3442622950819674,183
213011338,2663.99958552735,6.457487922705314,207
213011339,1310.5716498954282,5.5,122
213011340,1662.3160687161712,5.060655737704918,183
213021341,1195.3301655877885,2.4795238095238097,210
213021342,1776.0128463271628,4.25625,224
213021343,1542.079865037395,3.635164835164835,182
213021344,1968.6262445250961,4.501140684410647,263
213021345,1925.9503935174898,3.815625,64
213021346,4035.4636190292945,8.401515151515152,264
213031347,1050.2791719725285,2.6465753424657534,219
213031348,812.2596987362311,2.3656370656370656,259
213031349,817.5780305980127,NA,146
213031350,740.7053972029581,2.0008695652173913,115
213031351,1224.3225887322449,3.451948051948052,154
213031352,1636.7329912952614,4.5492610837438425,203
213041353,11187.226943397793,14.29609375,256
213041355,3624.5791244924185,8.260975609756098,205
213041356,3299.4889687784453,6.449003984063745,251
213041357,3175.667683630219,7.898175182481752,274
213041358,1868.7201525826226,4.659895833333334,192
213041359,5270.503690511119,9.461904761904762,42
213041360,2882.832467026818,8.589375,160
213041461,1293.6515840717395,3.9270833333333335,48
213041462,3188.1147155501935,7.945652173913044,46
213041463,2730.9582102688623,6.073846153846154,195
213051361,1948.4051488742168,4.014678899082568,218
213051362,889.8468869665135,2.6316037735849056,212
213051363,2217.450495191054,6.467142857142857,140
213051365,2286.2506997501696,4.635494880546075,293
213051366,3794.2870300086247,7.724056603773585,212
213051368,2268.951223341526,4.315217391304348,184
213051369,1984.3235534136256,4.125,232
213051464,4163.387163678331,9.291612903225806,155
213051465,3152.2826089546934,6.540196078431372,204
213051466,4333.117777364587,8.446610169491525,118
213051467,1390.7248631434115,3.913207547169811,212
213051468,3462.862006301176,6.089333333333333,150
214011370,1276.6802642025991,3.802325581395349,258
214011371,1046.0304391124835,3.036294416243655,394
214011372,2245.8457468907086,5.061977186311787,263
214011373,2225.804513281384,4.829279279279279,222
214011374,4945.529590494231,9.248042704626334,281
214011375,3559.72628597636,6.679710144927536,345
214011376,2271.0681917600223,5.959124087591241,137
214021377,7731.945632666868,10.078006872852233,291
214021378,11500.935546023406,17.819444444444443,216
214021379,4462.769644408403,11.510994764397905,382
214021380,1398.1483407470494,3.251645569620253,395
214021381,4588.135950454445,8.513469387755102,245
214021382,5684.106859822867,8.994407894736842,304
214021383,8723.906883905182,13.306024096385542,747
214021384,1575.2883656577546,3.631447963800905,442
214021385,7190.764777587591,10.02566371681416,226
215011386,28113.84729659064,30.11523178807947,151
215011387,47854.812423257594,58.71363636363636,110
215011388,1513.7813968707596,3.8849372384937237,239
215011389,30988.535257154046,36.787,100
215011390,69641.10751510272,69.16703910614525,179
215011391,12930.922208614584,15.324806201550388,129
215011392,9370.442363494863,15.726111111111111,180
215011393,77737.38389702531,83.13656387665198,227
215011394,50732.72985747657,48.01039603960396,202
215021395,4994.806963904447,7.873033707865169,89
215021396,8954.973623550766,15.301408450704226,71
215021398,79005.42618170944,82.14223602484472,161
215021399,12596.263915677084,16.80851063829787,94
215021469,1197.6786462877778,2.9099041533546326,313
215021470,1490.8395915359733,3.647953216374269,171
215031400,17450.936741757094,17.79737827715356,267
215031401,24656.98031266181,28.624064171122996,187
215031402,1210.2669360213358,3.026582278481013,79
215031403,73559.93970976284,74.63030303030303,66
215031404,1245.9360324274269,NA,174
215031405,37772.46632559999,39.1315,200
216011406,1746.0953016301648,3.8799107142857143,224
216011407,3910.6998246116254,7.139855072463768,138
216011408,27024.93746086797,27.883636363636363,55
216011409,24293.430195844612,24.7296875,64
216011410,28715.528819939653,41.18818181818182,110
216021411,1762.764746059597,3.737962962962963,108
216021412,18036.806055528206,22.28,95
216021413,7478.563520355116,12.120737327188941,217
216021414,1921.9668186899291,4.390303030303031,165
216031415,4408.213862032128,7.9339130434782605,115
216031416,1537.350819942366,3.75191637630662,287
216031417,3106.1444319277507,5.67796052631579,304
216031418,16873.593386271106,24.285507246376813,69
216031419,17110.275780957592,23.375675675675677,148
217011420,41979.75506131663,45.231818181818184,308
217011421,1574.6443350962843,4.036871508379888,179
217011422,2173.700435165465,5.067632850241546,207
217011423,35328.757221105974,40.52457142857143,175
217031471,40182.37967895774,42.606944444444444,72
217031472,1350.3843829995374,3.6924324324324322,185
217031473,17929.9932802545,30.792465753424658,146
217031474,42704.45721492315,53.038666666666664,150
217031475,43651.85738510418,55.996347031963474,219
217031476,12643.695961980951,25.34908256880734,218
217041477,39231.341809614096,46.18503937007874,127
217041478,21276.75655091304,26.519251336898396,187
217041479,2721.775202683172,5.573758865248227,282
217041480,2258.859660738875,4.526666666666666,240
