SA2_MAIN16,area.mean,area.max,area.min,area.sd,area.total,AREA_ALBERS_SQKM.mean,AREA_ALBERS_SQKM.max,AREA_ALBERS_SQKM.min,AREA_ALBERS_SQKM.sd,AREA_ALBERS_SQKM.total,Dwelling.mean,Dwelling.max,Dwelling.min,Dwelling.sd,Dwelling.total,Person.mean,Person.max,Person.min,Person.sd,Person.total,number_mesh_blocks
209031209,12.0506663575436,17.2611008482265,3.79658781235531,2.9805808957184463,3133.17325296134,0.07100384615384615,1.9477,0.0066,0.1323293550543046,18.461,31.907692307692308,71,0,18.32417065449976,8296,87.38076923076923,191,0,52.908798337242,22719,260
209031210,0.806199275832845,2.67291269177847,0.390151202090643,0.4726288059995522,33.0541703091467,0.3612292682926829,2.5136,0.0172,0.6590845052965145,14.8104,30.975609756097562,59,0,19.047949764840897,1270,84.04878048780488,175,0,51.86856042898829,3446,41
209031212,4.98616311482931,33.2797504395444,0,7.773201791916586,354.017581152881,4.020056338028169,25.2917,0.0135,4.403643467621277,285.424,26.380281690140844,72,0,17.62171241653165,1873,70.95774647887323,190,0,48.04207579068234,5038,71
209031213,11.5789684505158,14.6621046582207,3.6745408327529,1.9145142350449633,1389.4762140619,0.24465166666666666,2.5871,0.0069,0.39810099284151573,29.3582,25.716666666666665,63,0,16.2393770492214,3086,76.99166666666666,232,0,50.419500001409745,9239,120
209031214,9.14016368628497,13.0469882328722,0.275154706836332,2.916287121595194,767.773749647938,0.589102380952381,4.78,0.0133,1.0530773558213378,49.4846,27.321428571428573,63,0,19.50851572740486,2295,78.69047619047619,179,0,56.95590689200719,6610,84
209031215,4.55633176875335,11.102346599718,1.04980924679261,2.6575759720463545,683.449765313003,0.177194,2.4803,0.0099,0.34808695477504437,26.5791,31.573333333333334,62,0,17.80330512511865,4736,89.9,208,0,54.312388738388215,13485,150
209041216,14.3885825720133,15.2126757262499,12.6375898143328,0.5563379876838778,992.812197468915,0.06833333333333333,1.3086,0.0084,0.17334268140327827,4.715,42.2463768115942,236,0,42.05332951674767,2915,108.10144927536231,432,0,71.55995941856283,7459,69
209041217,13.3601822428933,14.4823992366004,10.0255754023878,1.054853902906711,1135.61549064593,0.02924235294117647,0.1418,0.0068,0.017472661478998095,2.4856,29.51764705882353,66,0,18.35536236992047,2509,70.72941176470589,148,0,44.09335017223986,6012,85
209041219,7.34309556506194,13.3178189615161,5.32625724603036,1.8975571533787339,1828.43079570042,0.04791325301204819,2.5657,0.0052,0.193488242185338,11.9304,33.30522088353413,75,0,17.159921799963204,8293,90.4136546184739,225,0,47.99850441110443,22513,249
209041220,12.6251690430542,15.0640903342428,8.33933498810533,1.8835373566441016,2323.03110392197,0.04370163043478261,0.4962,0.005,0.057987049124607254,8.0411,33.505434782608695,141,0,16.45991895637303,6165,95.22826086956522,229,0,43.77116431366886,17522,184
209041221,13.7056032807581,14.8670717579797,10.3136189491389,1.139634949164735,1740.61161665627,0.03846062992125984,0.4613,0.0061,0.04387230235451251,4.8845,33.20472440944882,60,0,15.118231704923843,4217,91.85039370078741,187,0,43.53726350307094,11665,127
209041223,9.28483100549998,13.3478617108163,6.49332322622248,1.417065027898059,2571.8981885235,0.052719494584837545,1.4673,0.0044,0.10370104528160386,14.6033,28.15523465703971,70,0,21.225866509833875,7799,72.87364620938628,186,0,55.254174792017686,20186,277
209041225,12.9767929598558,68.796005714971,0,10.891644554062816,1557.2151551827,2.4831658333333335,24.9208,0.0072,4.474167946579675,297.9799,26.016666666666666,61,0,17.588185173663632,3122,67.73333333333333,172,0,49.10608193404525,8128,120
209041430,8.66132077065353,11.9041275164027,7.44173054990363,0.61839654068138,1792.89339952528,0.06945410628019323,0.9661,0.0043,0.12674049961541634,14.377,34.45893719806763,126,0,19.935989918000057,7133,100.2463768115942,308,0,58.991624993155185,20751,207
209041431,6.56391817851908,12.5418635497187,3.23729730633093,2.7755486674102396,827.053690493404,0.06135555555555555,2.3133,0.0072,0.20750458406716918,7.7308,35.84126984126984,203,0,23.980129340239248,4516,102.86507936507937,371,0,58.227739530172826,12961,126
209041432,6.74094428536048,12.6771017902812,4.55159204911311,1.8205847610094963,869.581812811502,0.12053023255813954,7.214,0.0049,0.6554411507723076,15.548400000000001,24.03875968992248,62,0,20.682647882938305,3101,64.75968992248062,176,0,55.873290688871194,8354,129
209041433,4.65652347324739,5.91228684104924,3.12560728256145,0.6369442214221909,544.813246369944,0.06230512820512821,1.3617,0.0053,0.1774714308461456,7.2897,29.700854700854702,185,0,23.281361850373283,3475,90.1025641025641,342,0,61.604324833539785,10542,117
209041434,7.19443733998177,9.1378430622605,2.82330626578428,1.5625563683992367,1237.44322247686,0.13773837209302325,8.1959,0.0059,0.7127696216097682,23.691,33.843023255813954,424,0,35.334885900009745,5821,94.4186046511628,783,0,75.95196467763354,16240,172
209041435,10.9630542282251,13.9825952525939,7.78721867236415,1.7955776370494492,1249.78818201766,0.1202578947368421,5.5584,0.0051,0.5622750735969442,13.7094,33.473684210526315,79,0,16.776622233426828,3816,105.83333333333333,204,0,54.445054980222125,12065,114
209041436,14.3666693976016,15.7849162476787,9.1611415234675,1.4949380784703423,1824.5670134954,0.058429133858267715,0.9791,0.0123,0.10921923569623275,7.4205,32.74803149606299,204,0,23.479801689198304,4159,93.5984251968504,292,0,54.36140960868445,11887,127
209041437,2.96898186982263,5.47306835053759,0.117492775244424,1.06267800014971,267.208368284037,0.5984822222222222,20.3822,0.0065,2.5509602065958332,53.8634,33.22222222222222,195,0,26.695443274751135,2990,99.83333333333333,484,0,75.23509968571253,8985,90
210011226,10.7878682651862,12.0111781207266,8.27196063450095,1.1544832129573988,1337.69566488309,0.029574193548387098,0.2295,0.0019,0.023913668816284074,3.6672000000000002,27.387096774193548,66,0,22.753436148050348,3396,59.17741935483871,155,0,49.76612757135849,7338,124
210011227,9.4799492452024,9.81403920429325,8.8329353921165,0.5604303660060792,28.4398477356072,1.1285333333333334,3.3549,0.0097,1.928098369724256,3.3856,0,0,0,0,0,0,0,0,0,0,3
210011228,11.1002881477853,13.4896452983493,8.657065449415,1.0233729467996469,1631.74235772444,0.11618095238095238,2.2912,0.0068,0.22748875881706299,17.0786,22.625850340136054,213,0,26.423891971262588,3326,56.802721088435376,256,0,58.57761967502212,8350,147
210011229,12.1757938876473,12.8714909848476,10.5976920651049,0.41699768715860663,3750.14451739538,0.03494675324675325,0.2775,0.0028,0.024303361435126753,10.7636,33.311688311688314,63,0,17.641939769598185,10260,83.5487012987013,188,0,44.768687779228074,25733,308
210011230,11.1534724718982,12.3490593062369,9.48076818319879,0.9733334968398852,981.505577527041,0.031247727272727274,0.1936,0.0055,0.02696182903032354,2.7498,31.897727272727273,65,0,17.390074968757833,2807,76.31818181818181,188,0,45.70106401199682,6716,88
210011231,9.82333247016692,10.9938908897595,8.54734154110998,0.6541274308787833,1208.26989383053,0.03408617886178862,0.1068,0.0044,0.018303024587474976,4.1926,28.073170731707318,75,0,20.855934694834513,3453,75.42276422764228,187,0,56.59114339125162,9277,123
210031236,9.39423366369277,10.5262068722577,8.16932630803152,0.5804950997617336,1418.52928321761,0.032075496688741725,0.3014,0.0032,0.03624593580322704,4.8434,21.403973509933774,70,0,21.367320470895745,3232,50.158940397350996,157,0,50.79607500784967,7574,151
210031237,9.11863949358411,10.669808773849,8.50329350577727,0.3170236700546247,1322.2027265697,0.033710344827586204,0.1354,0.005,0.02173207985948784,4.888,34.33103448275862,77,0,17.602499495973493,4978,93.87586206896552,306,0,49.84975798985898,13612,145
210031239,10.3124569998833,11.0163649275754,9.49765933439016,0.3662702852764312,2825.61321796803,0.024608759124087592,0.0707,0.0028,0.010806994577028347,6.7428,36.18248175182482,241,0,21.52882690620976,9914,83.27737226277372,224,0,41.72871217969626,22818,274
210031438,12.1487693076982,14.4478094589242,10.0416299407442,1.0362031277176087,3085.78740415534,0.03500866141732283,0.6078,0.0026,0.05714325320747779,8.8922,35.56299212598425,178,0,21.13559574775658,9033,88.46456692913385,225,0,50.370845334311504,22470,254
210031439,12.4816880941112,14.491644293936,9.56765377414897,1.2524405662272062,337.005578541003,0.05715925925925926,0.3297,0.0109,0.06812610625359675,1.5433,43.74074074074074,186,0,32.52524769916038,1181,110.48148148148148,250,0,55.12947722642814,2983,27
210031440,11.3037445116865,12.3022452807734,9.34832840223884,0.6207698770234021,734.743393259625,0.04563538461538461,1.2339,0.0047,0.15001110316278388,2.9663,34.44615384615385,70,0,15.378587761509882,2239,81.73846153846154,182,0,37.194285903161976,5313,65
210041240,3.41399881868424,4.11542324087369,0,1.0448014329101785,454.061842885004,0.9725142857142857,21.2712,0.0072,3.5878216623220984,129.3444,33.12781954887218,65,0,18.25800510769578,4406,92.86466165413533,235,0,54.588513326479784,12351,133
210041241,3.93785367167339,7.55641930120673,0,0.866778236489598,1279.80244329385,0.35498646153846153,17.4413,0.0052,1.788280095942618,115.3706,32.418461538461536,107,0,18.68460523892525,10536,80.77538461538461,218,0,49.342297830316824,26252,325
210051242,14.370557194272,16.0056039906342,11.9756821014568,0.8752331533670341,1983.13689280954,0.06435652173913044,0.6871,0.0047,0.10139391418161578,8.8812,34.891304347826086,143,0,24.667329610459984,4815,96.18115942028986,386,0,66.86911013776641,13273,138
210051243,10.6583544650127,14.3732363531479,6.57664765519829,1.858360714008915,2568.66342606807,0.07466970954356847,1.0154,0.0062,0.11202208764494594,17.9954,22.178423236514522,107,0,21.604332879543502,5345,65.3609958506224,226,0,64.17195627637888,15752,241
210051245,16.4459857200447,19.522928221475,12.9672656135697,1.3843105707466348,3322.08911544903,0.06849306930693069,1.5803,0.0015,0.17628789307623724,13.8356,33.445544554455445,113,0,20.550132970977845,6756,86.45049504950495,214,0,52.31173326859522,17463,202
210051246,16.371803171342,20.4198571203368,1.46404421133897,4.015426686082098,2734.09112961412,0.38418502994011977,17.2527,0.014,1.6162500500518537,64.1589,30.550898203592816,74,0,16.957302397788894,5102,95.63473053892216,229,0,55.23851451042578,15971,167
210051247,14.6671913135979,17.1985137529033,12.254620848648,1.3394200624839416,1950.73644470852,0.034006766917293235,0.1168,0.0053,0.015926346551170742,4.5229,34.69924812030075,70,0,17.480285415812666,4615,110.9624060150376,203,0,55.499441167680345,14758,133
210051248,13.2987962836253,15.9427632416496,10.036132724237,2.4435988501674437,66.4939814181264,6.07696,20.0956,0.6572,7.982037296517726,30.384800000000002,6,24,0,10.392304845413264,30,35.4,97,0,48.84465170312918,177,5
210051249,9.73815447728629,15.9537392690122,6.54902050122548,2.306067508815068,1733.39149695696,0.06890955056179775,1.0469,0.0031,0.13201336077229356,12.2659,33.640449438202246,114,0,18.169476602886853,5988,122.73595505617978,247,0,66.76887320259142,21847,178
210051250,13.6723301097992,16.6423820007916,11.4171163374377,1.1342601301541395,1257.85437010152,0.04142173913043478,0.3549,0.0028,0.04987415112849884,3.8108,31.793478260869566,90,0,21.820717065744162,2925,68.76086956521739,170,0,46.853376522330166,6326,92
210051441,6.09952737069105,6.83961282916629,4.73807327926273,0.5189125890340551,451.365025431138,0.05417702702702703,0.79990000000000006,0.0086,0.10254646330442525,4.0091,39.445945945945944,62,0,15.61711555979519,2919,117.0945945945946,201,0,49.52269962956905,8665,74
210051442,3.43137013149305,5.43756374335563,0.970994818941735,0.9447180185623815,322.548792360347,0.14113085106382978,5.092,0.0102,0.641983632764031,13.2663,35.62765957446808,77,0,19.139546428122642,3349,119.09574468085107,274,0,63.730627526514745,11195,94
210051443,6.38310489773406,7.67109269095964,3.15001210418105,1.2786802424541326,938.316419966906,0.08053333333333333,2.7442,0.0058,0.2595983529227076,11.8384,34.42176870748299,265,0,26.30977868368515,5060,108.51020408163265,783,0,82.25023357146657,15951,147
210051444,3.11640472039343,5.50453675527136,1.80624818205072,0.9120178132792924,367.735757006425,0.05251186440677966,2.3263,0.0034,0.2138920796532088,6.1964,38.347457627118644,160,0,23.11449654969912,4525,119.41525423728814,279,0,61.463814143609,14091,118
210051445,1.37720998006807,4.97391419847053,0.000818105814937502,1.1468463842628214,26.1669896212934,3.6237631578947367,33.0496,0.019,7.457877800629533,68.8515,58.36842105263158,309,0,84.0213005574683,1109,166.10526315789474,830,0,221.1743642812265,3156,19
211011251,8.62109250456117,12.5389178296187,6.8974319498438,0.7997778309993662,1439.72244826172,0.047822754491017964,0.4344,0.0071,0.047691163431766964,7.9864,30.94610778443114,95,0,22.479510747213688,5168,72.92814371257485,183,0,52.225942044515136,12179,167
211011254,16.0456897964215,22.761904007335,12.4130206798572,2.1732816209494636,2743.81295518807,0.08679941520467836,2.0259,0.01,0.2463737592255923,14.8427,32.15204678362573,166,0,22.001075746911283,5498,85.9298245614035,270,0,55.22047562990172,14694,171
211011255,25.1482006643662,29.5060647926094,21.0443337479712,2.229169159573347,1458.59563853324,0.3188620689655172,4.9027,0.0188,0.9283406342893955,18.494,35.86206896551724,105,0,20.188974128123437,2080,113.82758620689656,386,0,67.56468971160729,6602,58
211011256,25.6374865641267,29.0570025440475,20.2133410003645,1.6689535500297106,3589.24811897774,0.058075714285714286,0.9714,0.0134,0.09040175387570018,8.1306,38.31428571428572,208,0,23.805593235000426,5364,106.99285714285715,288,0,53.2498517481736,14979,140
211011257,19.3536934168132,24.3466789733697,14.3250024560403,2.655947185880977,1470.88069967781,0.05485263157894737,0.2837,0.018,0.04688275439486382,4.1688,36,183,0,26.9013010837766,2736,105.10526315789474,266,0,66.5068575807274,7988,76
211011258,26.634718176194,30.2344730456066,22.7937158064961,1.9763636341744137,2690.1065357956,0.09237425742574257,1.8224,0.0125,0.2113797831645521,9.3298,35.05940594059406,136,0,21.279483913938428,3541,103,195,0,58,10403,101
211011259,11.8627545084739,15.8372268071773,8.42098028472974,1.9891090565255085,1696.37389471176,0.057785314685314684,1.2245,0.0061,0.11118888823677414,8.2633,36.91608391608391,179,0,25.121534587863984,5279,96.73426573426573,330,0,56.72368795606769,13833,143
211011260,15.7268639151698,18.6172272662347,9.54020224069622,2.629979795195002,2783.65491298506,0.07545706214689266,2.8971,0.0077,0.25126895963824025,13.3559,37.40112994350282,216,0,28.617433475348086,6620,100.56497175141243,418,0,57.838111787481814,17800,177
211011446,13.528141818037,19.3019091307875,9.01303969059805,2.991565763463216,3760.8234254143,0.04022482014388489,0.5187,0.0031,0.04522000446836731,11.1825,34.01798561151079,80,0,16.615736752878203,9457,78.39928057553956,169,0,40.93698070659653,21795,278
211011447,13.25299952264,19.5895771106972,10.3402890072409,2.261831393502942,2226.50391980352,0.04023154761904762,0.1351,0.0046,0.020926901976476314,6.7589,34.220238095238095,121,0,18.974115868647566,5749,80.33928571428571,211,0,46.64271517106028,13497,168
211011448,14.6179215312151,24.5569584235167,10.5060775597039,3.944768267437016,2689.69756174357,0.04886195652173913,0.4054,0.0068,0.04117473054551016,8.9906,29.78804347826087,67,0,19.53653347995493,5481,78.2445652173913,188,0,51.764493736844265,14397,184
211011449,20.2950090289553,26.9815654636843,18.3880845856933,1.43723438190947,933.570415331944,0.1237695652173913,1.6619,0.0187,0.32282097472098487,5.6934,34.95652173913044,58,0,15.704148810268975,1608,91.58695652173913,168,0,42.176652881768355,4213,46
211021261,7.99037078370946,14.171853699506,5.74031842540838,2.0285368666805854,1534.15119047222,0.10725833333333333,1.3733,0.0074,0.1518365228408892,20.5936,30.135416666666668,125,0,16.79105957052361,5786,82.63541666666667,201,0,42.29381641128833,15866,192
211021262,10.6770908091843,15.5158724511286,3.98525866739521,2.77926316236437,1452.08435004906,0.32903382352941174,3.4244,0.0062,0.5118019608635658,44.7486,25.191176470588236,76,0,19.0241619101458,3426,74.3970588235294,231,0,57.489745225563645,10118,136
211031263,9.42910823000099,17.9582347229645,5.34420010357103,3.598835945921628,1461.51177565015,0.06379677419354839,0.7314,0.0061,0.09255525441268439,9.8885,29.18064516129032,67,0,18.791221689078043,4523,75.69677419354839,236,0,54.19234313500079,11733,155
211031265,5.94456920446892,7.3095981567952,4.83067256581587,0.684280763893339,1117.57901044016,0.0496968085106383,0.2797,0.0025,0.03216502884607782,9.343,33.4468085106383,70,0,17.859293793055343,6288,94.97872340425532,238,0,51.50504439723927,17856,188
211031266,7.2835452907132,9.36543734711148,5.22735469360254,0.9340853136708128,1886.43823029472,0.03791158301158301,0.4642,0.0054,0.04379910113989391,9.8191,28.486486486486488,85,0,18.94900364551557,7378,65.88803088803088,203,0,47.38837364755497,17065,259
211031267,7.39112487401932,9.43484679711949,6.36038965834911,0.6680374062365683,1796.0433443867,0.03780246913580247,0.1723,0.003,0.02109244494001578,9.186,33.39917695473251,76,0,15.442813706950101,8116,81.95884773662551,189,0,40.246327714893084,19916,243
211031268,5.98140225340321,7.43022539381561,4.78377635586694,0.5490548343888374,610.103029847128,0.04573823529411765,0.1533,0.0082,0.022638896013201786,4.6653,33.490196078431374,75,0,17.389393090052927,3416,91.99019607843137,271,0,50.713228906270466,9383,102
211031450,5.88723462109072,8.60522648241756,4.89840218057802,0.7042686103007063,1195.10862808142,0.03960295566502463,0.7244,0.0035,0.055233401172498725,8.0394,33.364532019704434,102,0,18.679822416118736,6773,73.9704433497537,182,0,43.97849511944201,15016,203
211031451,5.53173977849511,6.50054708561627,4.76147480041332,0.5300496216382121,840.824446331256,0.044388157894736845,0.1949,0.0074,0.02704726775984808,6.747,36.60526315789474,359,0,31.620087063298136,5564,86.90789473684211,428,0,51.30848854588311,13210,152
211031452,6.00562095425145,8.35347529689785,5.19200402614002,0.47252714233646936,342.320394392333,0.050105263157894736,0.5351,0.0189,0.07150643932305435,2.856,33.31578947368421,63,0,16.47309266515815,1899,82.64912280701755,153,0,41.898470492058955,4711,57
211041269,9.84963674323901,11.3895436827095,8.93194593078916,0.36965661474658235,1103.15931524277,0.03484821428571429,0.1802,0.0054,0.022177409097096402,3.903,37.92857142857143,101,0,17.55645426129907,4248,91.33928571428571,236,0,44.84137278227232,10230,112
211041270,8.19456240251326,9.22645649819352,7.09187071433605,0.452718586119244,1753.63635413784,0.0308196261682243,0.141,0.0058,0.01715763939272985,6.5954,31.570093457943926,184,0,19.93869107712838,6756,74.87383177570094,261,0,44.71356903302507,16023,214
211041271,8.15811282587694,9.65560643621143,6.50245440569763,1.0556703137229477,1174.76824692628,0.034355555555555556,0.2235,0.0064,0.026839707505669635,4.9472,33.03472222222222,117,0,20.324092009391613,4757,82.74305555555556,213,0,51.091820062624286,11915,144
211041272,9.81818961029168,11.7320719622469,8.48984255059542,0.7997715486198195,1138.90999479383,0.03977241379310345,0.21560000000000001,0.0057,0.027069535535781522,4.6136,34.293103448275865,61,0,16.951602331024798,3978,89.53448275862068,184,0,47.46558131209764,10386,116
211041273,12.7102051288035,14.2000427898818,10.5470420903402,0.8575096482243572,1537.93482058523,0.05076694214876033,0.2879,0.0149,0.03673569424149976,6.1428,34.90909090909091,128,0,21.414169763655714,4224,95.60330578512396,269,0,54.21692222588242,11568,121
211051274,17.6187552047813,23.888998623098,9.77349028943646,3.5354254626630555,2167.1068901881,0.4505991869918699,5.6475,0.0037,0.954181218868804,55.4237,29.341463414634145,59,0,17.64068939783895,3609,79.2520325203252,168,0,47.95106684328066,9748,123
211051275,7.12730065303082,8.39150301347053,5.17603432778836,0.7888165700060341,762.621169874298,0.20756822429906543,5.5226,0.0232,0.7354678708011516,22.2098,34.850467289719624,79,0,18.193303629340978,3729,91.8785046728972,227,0,49.1498882473199,9831,107
211051276,19.1907124545754,62.6925035823238,0.258842103298875,13.59704552147469,3627.04465391475,1.9597031746031746,28.2995,0.0101,4.51614581195996,370.3839,29.66137566137566,97,0,20.832453206670785,5606,70.97883597883597,282,0,50.753362499649484,13415,189
211051277,9.97515189910145,16.9603576070683,6.38491293990264,1.7528326733438806,1037.41579750655,0.07875192307692308,1.848,0.011,0.19479622610565056,8.1902,36.60576923076923,199,0,25.182987888933862,3807,86.63461538461539,355,0,54.344828121358105,9010,104
211051278,6.08873688647775,12.9929100098555,0,1.5383932292643394,1339.5221150251,0.4967259090909091,17.5122,0.0021,2.1025770043204943,109.2797,33.445454545454545,279,0,26.74233090718763,7358,84.26818181818182,448,0,58.65249325233881,18539,220
211051279,13.9276308960084,25.2286683078655,2.62799547612143,6.409855386703819,947.078900928569,1.0077235294117648,6.4452,0.0122,1.4537097195423283,68.5252,31.441176470588236,62,0,15.285718974435198,2138,82.8529411764706,164,0,41.196023828521,5634,68
211051280,19.3861759448307,24.7875242786067,11.0081246550095,3.02820982959197,1492.73554775197,0.13522727272727272,1.7448,0.0172,0.26617245677645063,10.4125,31.2987012987013,75,0,17.449223278645515,2410,85.87012987012987,199,0,49.84168374102952,6612,77
211051281,7.0406751198486,12.1647738933268,5.45346586678475,1.225664877680586,1640.47730292472,0.05245236051502146,0.9167,0.0056,0.07258951789775221,12.2214,34.84549356223176,69,0,17.351393386391532,8119,92.69957081545064,221,0,48.66037162883558,21599,233
211051282,26.7703935564745,36.876651063972,7.60293847579922,6.821018768853274,3747.85509790643,0.5837935714285715,8.9433,0.0157,1.2395205381480172,81.7311,28.985714285714284,58,0,18.03672740430892,4058,68.52142857142857,166,0,44.13867418823973,9593,140
211051283,10.3836678649638,19.9999504925163,6.02335967573128,2.906006131379667,1111.05246155113,0.14979719626168225,1.2266,0.0061,0.21518051590705686,16.0283,31.570093457943926,71,0,18.46828599862565,3378,87.3177570093458,227,0,51.0258162795756,9343,107
211051284,24.6344889414643,26.6794567367735,22.1638781267385,1.1221033991670686,2635.89031673668,0.08398971962616822,0.5098,0.0085,0.06741435088048857,8.9869,35.570093457943926,67,0,14.985598211775468,3806,91.65420560747664,178,0,40.09895844027701,9807,107
211051285,3.14980857357938,9.76977069446119,0.156049180943996,1.9461768023578692,233.085834444874,1.480631081081081,12.8639,0.0236,2.5397915211565185,109.5667,37.054054054054056,69,0,15.446675301178951,2742,101.72972972972973,191,0,43.69015979530919,7528,74
211051286,22.0133288055085,78.5038178604118,0,18.825591718490085,5679.43883182119,2.8275302325581397,88.7076,0.0181,8.647549733493637,729.5028,26.813953488372093,81,0,19.92877099803176,6918,62.0968992248062,204,0,47.696208624963376,16021,258
212011287,3.82775621021722,8.46312927360084,0.989076060986128,1.7211135706342,577.9911877428,0.24544370860927153,2.8956,0.0111,0.4945208605746454,37.062,30.43708609271523,85,0,19.9591503356031,4596,84.09271523178808,274,0,58.527868119199134,12698,151
212011288,2.7654581745251,44.4582791820368,0,7.358288988743275,329.089522768487,3.131470588235294,19.6362,0.0107,4.51646027721412,372.645,27.142857142857142,77,0,17.700562910844805,3230,72.61344537815125,214,0,48.72581699077607,8641,119
212011289,9.44985382764679,61.4682017999491,0,7.378240020050182,2239.61535715229,1.5636919831223628,57.7477,0.0087,5.170218448911937,370.595,26.9957805907173,72,0,18.6644086863922,6398,74.75949367088607,221,0,51.87400361057552,17718,237
212011290,0.106201936274097,0.869039368397426,0,0.1501749668331078,10.938799436232,3.9747922330097087,22.8812,0.0138,5.637125937778086,409.4036,27.844660194174757,64,0,16.834114104327487,2868,72.24271844660194,190,0,46.27019241653408,7441,103
212011291,1.81649144245046,2.80146217477815,0.323766331853548,0.34987809668955605,310.620036659029,0.21744152046783627,5.5697,0.0089,0.7681206890280776,37.1825,41.409356725146196,185,0,24.50154197179288,7081,108.2280701754386,510,0,61.22562445400848,18507,171
212011292,1.60779035243028,2.11124485591878,1.02500286391921,0.4594551465564657,517.708493482552,0.15409968944099378,13.3787,0.0026,0.8888739066370521,49.6201,32.47204968944099,331,0,25.942198417135625,10456,87.8136645962733,520,0,62.21239921780417,28276,322
212021293,5.64462337604482,6.74189456065591,3.79698030310025,0.6557151630105584,1586.13916866859,0.06977437722419928,4.2974,0.007,0.2608942511242822,19.6066,32.06049822064057,231,0,25.941002536679893,9009,80.70462633451957,337,0,53.05389725774041,22678,281
212021294,5.73249790380072,7.81506888608165,3.47992717521921,0.8374461736262712,1364.33450110457,0.062278151260504205,2.9239,0.0096,0.19848669572890237,14.8222,34.575630252100844,88,0,18.506258338799125,8229,108.1218487394958,298,0,60.10249566160623,25733,238
212021295,13.5334908942309,18.5438974431341,9.30998003123325,2.675974824337242,1867.62174340387,0.03670869565217391,0.1807,0.0035,0.027422124580973543,5.0658,30.652173913043477,68,0,22.914519724788224,4230,79.28985507246377,258,0,61.67032705762878,10942,138
212021297,8.11108882421534,13.1538881201722,5.97820502950222,2.015818390817409,1005.7750142027,0.06442903225806451,0.7077,0.0057,0.08553839224961711,7.9892,28.830645161290324,95,0,22.67075110528859,3575,85.23387096774194,204,0,65.50232527008559,10569,124
212021299,11.7562130700538,26.6465633651164,3.37114489029711,6.316970939458092,1105.08402858505,0.3664925531914894,5.7934,0.0152,0.776144985518878,34.4503,25.425531914893618,68,0,14.024931228016179,2390,83.7127659574468,281,0,52.3601305970314,7869,94
212021453,24.8357529075354,28.491093627493,18.0519615251589,2.5260604090815786,3129.30486634946,0.11440079365079364,2.8547,0.0054,0.32454799004055634,14.4145,32.27777777777778,68,0,20.184207247801986,4067,93.27777777777777,235,0,59.742198002937776,11753,126
212021454,19.7234767194238,24.6103314022664,13.7093452945517,2.5505643985776816,2978.24498463299,0.03700198675496689,0.1541,0.0035,0.021743947725589224,5.5873,31.311258278145694,72,0,20.976553714552693,4728,88.55629139072848,252,0,60.24224827163402,13372,151
212021455,6.12282659712358,8.60938678713216,4.18578965006444,1.0433569002112442,802.090284223189,0.03662671755725191,0.1914,0.0045,0.020395341943415492,4.7981,34.38931297709924,77,0,15.278729568150503,4505,100.77862595419847,216,0,46.765090542862104,13202,131
212021456,6.92086228204558,7.84692148473592,5.71980836651318,0.43313978043768925,1121.17968969138,0.056466666666666665,0.6977,0.0096,0.08297766967441465,9.1476,30.493827160493826,120,0,20.129162711673988,4940,83.09876543209876,206,0,55.922996067356806,13462,162
212031300,11.4126458732741,12.5904314486422,8.23851507932781,0.9023941431933503,2796.09823895216,0.05208204081632653,1.0652,0.0065,0.09286458855394455,12.7601,30.76326530612245,75,0,18.634124939070734,7537,80.59183673469387,261,0,55.353675950967435,19745,245
212031301,7.78074696443228,11.6049371233523,0.817260765521772,2.5777001134184974,1610.61462163748,0.20705603864734298,12.5725,0.0115,1.2314972566969822,42.8606,42.75845410628019,584,0,49.69879775778772,8851,123.3719806763285,1563,0,123.30482312254122,25538,207
212031302,7.11928504630301,9.5638337558504,4.74748636502524,1.0882956543192424,1260.11345319563,0.05779887005649718,2.1294,0.0047,0.17807672056674584,10.2304,37.24293785310734,191,0,19.8007910873181,6592,113.21468926553672,468,0,58.94391796290495,20039,177
212031303,8.26596771873641,11.3090932230367,0,2.9723827385349644,826.596771873641,0.816623,13.5396,0.0091,1.8652613275819363,81.6623,30.63,140,0,19.49548251220878,3063,88.14,185,0,50.414047264786845,8814,100
212031304,11.8742798898546,12.9870988028544,8.67690835896482,0.769124426624068,1579.27922535066,0.09684285714285715,4.3807,0.0121,0.4083679789790224,12.8801,38.19548872180451,157,0,20.398105470041017,5080,112.99248120300751,463,0,62.19172412065791,15028,133
212031305,6.41205201019873,7.78899996638951,5.36850212759592,0.5751866101669241,1532.4804304375,0.0553744769874477,1.4997,0.0035,0.1376127924589853,13.2345,34.02928870292887,65,0,17.75638067101366,8133,104.82845188284519,233,0,57.18391259224896,25054,239
212031306,6.16080389246792,7.88566504510153,5.15324245391029,0.4472274647134832,739.29646709615,0.061317500000000004,0.4353,0.0136,0.06538271256946424,7.3581,36.94166666666667,85,0,16.860921869058934,4433,126.54166666666667,235,0,57.09153726648968,15185,120
212031308,5.14917561678404,12.2085949394321,0.10346466441977,5.215557824558036,484.022507977699,1.0475691489361703,11.7609,0.0099,2.277711174210637,98.47149999999999,30.148936170212767,75,0,18.841704741497633,2834,81.15957446808511,267,0,53.19396505334553,7629,94
